Unnamed: 0,cd_instituic,cd_curso,sexo,ord_ingresso,cd_tip_est_sec,cd_hab_ant,cd_regime,idadeReal,trabalhadorEstudante,cd_inst_hab_ant,estado_civil,cd_cur_hab_ant,Ensino Basico Mae,Ensino Basico Pai,Ensino Secundário Mae,Ensino Secundário Pai,Ensino Superior Mae,Ensino Superior Pai,Ensino Outros Mae,Ensino Outros Pai,pais trabalham,Portugues,CNA,internacional,maiores 23,outros,1geracao,nota10-12,nota12-14,nota14-16,nota16-18,nota18-20,Abandono
4809,2,12,0,2,1,1,0,17,0,120,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4810,2,12,0,1,1,1,0,20,0,119,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
4811,2,12,0,1,1,1,0,19,0,118,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4812,2,12,1,1,1,1,0,17,0,80,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4813,2,12,1,1,1,1,0,20,0,80,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4814,2,12,1,1,2,1,0,20,1,78,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4815,2,12,0,2,1,1,0,18,1,73,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4816,2,12,1,2,1,1,0,17,0,100,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4817,2,12,0,1,1,1,0,21,0,183,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
4818,2,12,0,1,1,1,0,18,0,73,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4819,2,12,0,6,2,1,0,19,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4820,2,12,1,1,1,1,0,17,0,184,1,0,1,1,0,1,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0
4821,2,12,0,1,1,1,0,18,0,184,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4822,2,12,0,1,1,1,0,18,0,179,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4823,2,12,0,5,1,1,0,18,0,0,1,0,1,1,1,1,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4824,2,12,0,1,1,1,0,18,0,332,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4825,2,12,1,1,1,1,0,19,0,206,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4826,2,12,1,1,1,1,0,18,1,206,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4827,2,12,0,1,1,1,0,19,0,206,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0
4828,2,12,1,1,1,1,0,18,0,82,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0
4829,2,12,1,1,1,1,0,18,0,73,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4830,2,12,1,1,1,1,0,19,0,73,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4831,2,12,0,1,1,1,0,17,1,82,1,0,1,1,1,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0
4835,0,7,1,2,0,1,1,39,1,361,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4836,0,0,0,2,2,1,0,20,1,252,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4837,1,9,1,1,0,0,2,45,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
4838,0,17,1,1,1,1,0,24,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,1,1,0,0,0,0,0
4839,1,8,1,2,1,1,0,18,0,310,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4840,1,1,0,1,0,1,0,19,0,0,1,0,1,0,1,0,1,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0
4841,1,14,1,4,2,1,0,18,0,269,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
4847,1,1,1,1,0,0,0,19,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
4848,1,5,1,1,2,1,0,20,0,352,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
4852,0,16,1,2,1,1,0,17,0,210,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4853,0,16,0,5,1,1,0,17,0,315,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4854,0,16,1,1,1,1,0,18,0,305,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4855,0,16,0,1,1,1,0,17,0,327,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4856,0,16,1,1,1,1,0,18,0,305,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0
4857,0,16,0,1,1,1,0,18,0,310,1,0,1,1,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0
4858,0,16,0,3,1,1,0,18,0,79,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4859,0,16,0,1,1,1,0,18,0,315,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4860,0,16,0,1,1,1,0,18,0,187,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4861,0,16,0,1,1,1,0,18,0,307,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4862,0,16,0,2,2,1,0,18,0,187,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4863,0,16,0,2,1,1,0,17,0,187,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,1,0,0
4864,0,16,0,2,1,1,0,18,0,79,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4865,0,16,1,2,1,1,0,17,0,121,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4866,0,16,1,2,1,1,0,18,0,121,1,0,1,1,0,1,0,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0
4867,0,16,0,3,1,1,0,18,0,210,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4868,0,16,1,1,1,1,0,19,0,305,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4869,0,16,1,1,1,1,0,17,0,305,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4874,1,9,1,1,0,0,2,29,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
4875,0,15,0,6,1,1,0,19,0,313,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4876,0,16,0,2,1,1,0,18,0,209,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4877,0,16,1,3,2,1,0,18,0,252,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4878,0,16,1,2,1,1,0,18,0,224,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4879,0,16,0,1,1,1,0,18,0,118,1,0,1,1,1,1,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4880,0,16,0,1,1,1,0,21,0,109,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4881,0,16,0,1,1,1,0,19,1,140,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4882,0,16,0,1,1,1,0,20,0,291,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4883,0,16,1,1,1,1,0,18,0,140,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4884,0,16,0,2,1,1,0,18,0,310,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4885,0,16,0,1,1,1,0,17,0,109,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4886,0,16,1,1,1,1,0,20,0,310,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4887,0,16,1,2,1,1,0,17,0,109,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0
4888,0,16,0,3,1,1,0,18,0,109,1,0,1,1,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4889,0,16,0,1,1,1,0,18,0,313,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0
4890,0,15,1,2,2,1,0,18,0,268,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4891,0,15,0,2,1,1,0,17,0,300,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4892,0,15,0,3,1,1,0,18,0,113,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0
4893,0,15,0,1,1,1,0,17,0,152,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4894,0,15,1,2,1,1,0,17,0,109,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4895,0,15,1,1,1,1,0,19,0,118,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4896,0,15,0,1,1,1,0,17,0,109,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0
4897,0,15,0,1,1,1,0,19,0,305,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4898,0,15,1,1,1,1,0,19,0,78,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4899,0,15,1,1,1,1,0,37,0,310,2,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4900,0,15,1,3,1,1,0,18,1,250,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4901,0,15,1,2,1,1,0,19,0,135,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
4902,0,15,0,6,1,1,0,18,0,208,1,0,1,1,1,1,0,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0
4903,0,16,1,4,2,1,0,18,0,251,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
4904,0,11,0,1,1,1,0,18,0,78,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4905,0,11,0,1,1,1,0,19,0,139,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4906,0,15,1,2,2,1,0,18,0,284,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4907,0,15,1,4,1,1,0,18,1,121,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4909,0,15,1,6,2,1,0,18,0,252,1,0,1,1,1,1,1,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0
4910,0,15,0,2,1,1,0,18,0,217,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4911,0,15,0,2,1,1,0,18,0,121,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4912,0,15,0,3,1,1,0,18,0,315,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4913,0,15,0,2,1,1,0,17,0,109,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4914,0,15,1,2,1,1,0,20,0,313,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4915,0,15,1,4,1,1,0,18,1,193,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4916,0,15,0,1,1,1,0,17,0,323,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4917,0,15,1,4,1,1,0,18,0,309,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4918,0,15,1,2,1,1,0,19,0,189,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4919,0,15,0,3,1,1,0,17,0,305,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4920,0,15,1,2,1,1,0,17,0,330,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4921,0,11,0,2,1,1,0,18,1,118,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4922,0,11,0,3,1,1,0,18,0,213,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4923,0,11,0,4,1,1,0,18,0,207,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4924,0,11,0,1,1,1,0,18,0,331,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,1,0,0
4925,0,11,0,1,2,1,0,19,0,252,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4926,0,11,0,2,1,1,0,17,0,97,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4927,0,11,0,2,1,1,0,19,0,154,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4929,0,11,1,1,1,1,0,17,0,150,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4930,0,11,0,2,1,1,0,19,0,109,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
4931,0,11,0,1,1,1,0,18,0,135,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4932,0,11,1,4,1,1,0,18,0,235,1,0,1,1,1,1,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
4933,0,11,1,1,2,1,0,20,0,255,1,0,1,1,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,1,0,0
4934,0,11,0,1,1,1,0,18,0,78,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4935,0,11,0,2,1,1,0,17,0,139,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4936,0,11,0,2,1,1,0,19,1,120,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4937,0,11,1,5,1,1,0,18,0,152,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4938,0,11,0,1,1,1,0,18,0,109,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4939,0,11,0,3,1,1,0,18,1,300,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4940,0,11,0,6,1,3,0,17,0,34,1,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4941,0,11,0,3,1,1,0,18,0,121,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4942,0,11,1,2,1,1,0,18,0,120,1,0,1,1,1,1,1,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0
4943,0,11,0,4,2,1,0,18,0,252,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4944,0,11,0,1,1,1,0,20,0,109,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4945,0,11,0,4,1,1,0,18,0,305,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4946,0,11,0,2,1,1,0,18,0,315,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4947,0,11,1,3,1,1,0,18,0,118,1,0,1,1,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0
4948,0,11,0,1,1,1,0,18,0,315,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
4949,0,11,1,5,1,1,0,19,0,81,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4950,0,11,0,1,1,1,0,20,1,73,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4951,0,7,0,1,1,1,1,40,1,98,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
4952,0,7,1,3,2,1,1,19,0,252,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4953,0,7,1,1,1,1,1,43,1,128,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
4954,0,7,1,1,1,1,1,31,1,163,2,0,1,1,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0
4955,0,7,1,3,1,1,1,18,1,209,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
4956,0,7,1,3,1,1,1,20,1,119,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
4957,0,7,0,6,1,1,1,18,0,305,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4958,0,7,1,6,1,1,1,17,1,323,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
4959,0,11,0,3,1,1,0,19,0,118,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4960,0,11,0,1,1,1,0,19,0,79,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4961,0,11,0,4,1,1,0,17,0,79,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4962,0,2,0,1,1,1,2,20,1,78,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0
4963,0,2,1,6,1,1,2,18,0,305,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4964,0,2,0,2,2,1,2,20,0,321,1,0,1,1,1,1,0,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0
4965,0,2,0,1,1,1,2,20,0,118,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
4966,0,2,0,1,1,1,2,18,0,113,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4967,0,2,0,2,1,1,2,19,1,310,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4968,0,2,0,6,1,1,2,22,1,289,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4969,0,2,0,1,1,1,2,19,1,113,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4970,0,2,1,1,1,1,2,19,0,119,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4971,0,2,0,6,1,1,2,18,0,78,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4972,0,2,0,1,1,1,2,17,0,318,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4973,0,2,0,2,1,1,2,19,0,201,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4974,0,2,1,2,1,1,2,22,1,315,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4975,0,2,0,1,1,1,2,20,1,82,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4976,0,2,0,1,1,1,2,19,0,82,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0
4977,0,2,1,3,1,1,2,19,0,121,1,0,1,1,1,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0
4978,0,2,0,2,1,1,2,19,0,122,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
4979,0,2,0,1,1,1,2,18,0,206,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4980,1,1,1,2,1,1,0,18,0,120,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4981,1,1,1,1,1,1,0,18,0,300,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4982,1,1,1,1,1,1,0,19,0,300,1,0,1,1,1,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0
4983,1,1,1,1,1,1,0,20,1,73,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4984,1,1,0,2,1,1,0,19,0,305,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
4985,1,1,1,2,1,1,0,20,0,73,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4986,1,8,1,1,1,1,0,19,0,118,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4987,1,1,1,5,1,1,0,19,0,313,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4988,0,2,0,6,1,1,2,18,1,73,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4989,0,2,0,2,1,1,2,20,0,109,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4990,0,2,0,2,1,1,2,19,0,120,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4991,0,2,0,2,1,1,2,18,1,313,1,0,1,1,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4992,0,2,0,1,1,1,2,18,0,209,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4993,0,2,0,3,1,1,2,17,0,73,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
4994,1,14,1,4,1,1,0,18,0,118,1,0,1,1,1,1,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
4995,1,14,1,2,1,1,0,19,0,217,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
4996,1,14,1,4,1,1,0,21,1,291,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4997,1,14,1,1,1,1,0,18,1,327,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
4998,1,1,1,3,1,1,0,21,0,313,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
4999,1,1,1,1,2,1,0,19,0,249,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
5000,1,1,1,2,1,1,0,20,0,120,1,0,1,1,1,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0
5001,1,1,0,1,1,1,0,18,0,299,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0
5002,1,1,1,2,1,1,0,17,1,309,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
5003,1,1,1,1,2,1,0,18,1,273,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
5005,1,1,0,1,2,1,0,18,0,268,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
5006,1,13,0,2,1,1,0,18,1,113,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
5007,1,13,0,1,1,1,0,18,0,78,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
5008,1,13,0,1,1,1,0,18,0,209,1,0,1,1,1,1,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
5009,1,13,1,1,1,1,0,19,0,305,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
5010,1,14,0,2,1,1,0,17,0,80,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
5011,1,14,1,1,1,1,0,18,1,80,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
5012,1,14,1,1,1,1,0,18,0,310,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
5013,1,14,1,1,1,1,0,17,0,224,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
5014,1,14,1,5,1,1,0,17,0,309,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0
5015,1,9,1,2,2,1,2,18,0,254,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0
5016,1,9,1,3,1,1,2,18,0,300,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
5017,1,9,1,2,1,1,2,19,0,121,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
5018,1,9,1,1,1,1,2,20,1,121,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
5019,0,11,1,1,0,1,0,23,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1
5020,1,9,1,1,1,1,2,19,0,299,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
5021,1,13,1,4,1,1,0,17,0,310,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
5022,1,13,0,2,1,1,0,18,0,121,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
5023,1,5,1,3,0,1,0,20,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1
5024,1,13,1,1,1,1,0,17,1,300,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
5025,1,13,1,3,1,1,0,17,0,300,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
